Current Team,Last_Name,First_Name,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,City,State_Province,Country
Boston University,Caron, Mathieu,62,Goaltenders,Sr,6-0,195,3/29/2000,"Abbotsford, B.C.",72,,,,Brown,ECAC,Abbotsford,British Columbia,Canada
Boston University,Girard IV, Billy,1,Goaltenders,Gr,6-1,190,,"Boca Raton, Fla.",73,,,,Univ. of New England,D3,Boca Raton,Florida,USA
Boston University,Lacroix, Max,33,Goaltenders,So,6-0,180,12/13/2003,"Castle Pines, Colo.",72,,,,Colorado,NAHL,Castle Pines,Colorado,USA
Alaska,Barlage, Noah,4,Defensemen,Fr,6-0,185,3/28/2003,"Humboldt, Sask.",72,,,,Madison,USHL,Humboldt,Saskatchewan,Canada
Alaska,Cardona, Adam,12,Defensemen,So,6-2,200,10/5/2003,"Beaconsfield, Que.",74,,,,Mass.-Lowell,HEA,Beaconsfield,Quebec,Canada
Alaska,Dick, Caelum,23,Defensemen,Fr,5-10,190,11/21/2003,"Sherwood Park, Alb.",70,,,,Dubuque,USHL,Sherwood Park,Alberta,Canada
Alaska,Hilfiker, Will,8,Defensemen,Jr,6-2,205,8/7/2001,"Middletown, N.J.",74,,,,Bonnyville,AJHL,Middletown,New Jersey,USA
Alaska,LaMaster, Luke,25,Defensemen,Gr,6-0,197,10/17/1999,"Duluth, Minn.",72,,,,Wisconsin,B10,Duluth,Minnesota,USA
Alaska,Reed, Carson,2,Defensemen,Fr,6-0,194,4/20/2004,"Warroad, Minn.",72,,,,Waterloo,USHL,Warroad,Minnesota,USA
Alaska,Rickard, Matt,6,Defensemen,Gr,6-0,170,7/28/1999,"Coventry, R.I.",72,,,,American Int'l,AHA,Coventry,Rhode Island,USA
Alaska,Rickey, Nathan,26,Defensemen,Fr,6-4,170,11/20/2003,"New Lenox, Ill.",76,,,,Oklahoma,NAHL,New Lenox,Illinois,USA
Alaska,Sabo, Broten,7,Defensemen,So,6-2,194,8/9/2002,"Rosemount, Minn.",74,,,,St. Cloud,NAHL,Rosemount,Minnesota,USA
Alaska,Waram, Tyler,5,Defensemen,Fr,6-1,192,3/13/2003,"Edmonds, Wash.",73,,,,Victoria,BCHL,Edmonds,Washington,USA
Alaska,Ahrenholz, Cade,20,Forwards,Jr,6-3,218,11/30/2002,"Lakeville, Minn.",75,,,,Colorado College,NCHC,Lakeville,Minnesota,USA
Alaska,Birnie, Braden,15,Forwards,Jr,6-2,195,8/19/2001,"Weyburn, Sask.",74,,,,Steinbach,MJHL,Weyburn,Saskatchewan,Canada
Alaska,Dafoe, Chase,37,Forwards,Sr,6-3,201,2/25/2002,"Beverly, Mass.",75,,,,Providence,HEA,Beverly,Massachusetts,USA
Alaska,Gaffney, Kyle,34,Forwards,Jr,6-0,180,9/5/2001,"Plymouth, Mich.",72,,,,Aberdeen,NAHL,Plymouth,Michigan,USA
Alaska,Hubbarde, Matt,39,Forwards,So,6-1,190,4/15/2000,"Pickering, Ont.",73,,,,Providence,HEA,Pickering,Ontario,Canada
Alaska,Johnson, Luke,17,Forwards,Jr,5-10,177,10/15/2001,"St. Cloud, Minn.",70,,,,Minnesota-Duluth,NCHC,St. Cloud,Minnesota,USA
Alaska,Koethe, Matt,40,Forwards,Sr,5-10,185,9/28/1999,"Minnetonka, Minn.",70,,,,Fairbanks,NAHL,Minnetonka,Minnesota,USA
Alaska,Kruse, Haden,11,Forwards,Fr,6-1,172,3/25/2003,"Nisswa, Minn.",73,,,,Janesville,NAHL,Nisswa,Minnesota,USA
Alaska,Lawson-Body, William,10,Forwards,So,5-10,170,4/4/2002,"Grand Forks, N.D.",70,,,,Oklahoma,NAHL,Grand Forks,North Dakota,USA
Alaska,Monrean, Bryce,32,Forwards,Fr,6-0,185,,"Anchorage, Alaska",72,,,,Anchorage,NAHL,Anchorage,Alaska,USA
Alaska,Nicholetts, Brayden,28,Forwards,Sr,5-11,180,8/27/1999,"Spruce Grove, Alb.",71,,,,Spruce Grove,AJHL,Spruce Grove,Alberta,Canada
Alaska,Nikolayenya, Fyodor,13,Forwards,Fr,5-11,179,2/28/2003,"Minsk, Belarus",71,,,,Anchorage,NAHL,Minsk,Belarus,Belarus
Alaska,Pecchia, Matteo,27,Forwards,Sr,5-10,185,6/5/2000,"Nobelton, Ont.",70,,,,Mississauga,OJHL,Nobelton,Ontario,Canada
Alaska,Penner, Trenton,16,Forwards,Fr,6-2,190,2/23/2003,"Winkler, MB",74,,,,Winkler,MJHL,Winkler,Manitoba,Canada
Alaska,Platter, Peyton,24,Forwards,Fr,6-1,181,11/2/2003,"Eau Claire, Wis.",73,,,,Chippewa,NAHL,Eau Claire,Wisconsin,USA
Alaska,Ross, Brendan,18,Forwards,Fr,6-3,187,7/8/2003,"Calgary, Alb.",75,,,,Blackfalds,BCHL,Calgary,Alberta,Canada
Alaska,Rubtsov, Anton,14,Forwards,Sr,5-10,165,3/6/1999,"St. Petersburg, Russia",70,,,,Shreveport,NAHL,St. Petersburg,Russia,Russia
Alaska,Spak, Dean,9,Forwards,Fr,5-10,181,2/21/2003,"Calgary, Alb.",70,,,,Okotoks,BCHL,Calgary,Alberta,Canada
Alaska,Grabko, Nicholas,50,Goaltenders,Gr,6-0,187,2/6/2000,"Channahon, Ill.",72,,,,Bentley,AHA,Channahon,Illinois,USA
Alaska,Lehti, Lassi,35,Goaltenders,Jr,6-3,210,11/29/2001,"Espoo, Finland",75,,,,Minot,NAHL,Espoo,Finland,Finland
Alaska,Plowman, Cole,31,Goaltenders,Fr,6-0,179,3/24/2003,"Winnipeg, MB",72,,,,Steinbach,MJHL,Winnipeg,Manitoba,Canada
Alaska Anchorage,Acheson, Logan,10,Defensemen,Sr,5-10,179,4/24/2002,"Edmonton, Alb.",70,,,,Bemidji State,CCHA,Edmonton,Alberta,Canada
Alaska Anchorage,Finlay, Dylan,26,Defensemen,Jr,6-1,178,10/24/2001,"L'Île-Bizard, Que.",73,,,,Powell River,BCHL,L'Île-Bizard,Quebec,Canada
Alaska Anchorage,Funtek, Pavol,5,Defensemen,Fr,6-6,207,7/3/2003,"Bratislava, Slovakia",78,,,,Minot,NAHL,Bratislava,Slovakia,Slovakia
Alaska Anchorage,Gagnon, Nolan,19,Defensemen,Fr,5-10,165,4/18/2003,"Metcalfe, Ont.",70,,,,Amarillo,NAHL,Metcalfe,Ontario,Canada
Alaska Anchorage,Goukler, Davis,4,Defensemen,Jr,6-1,195,4/22/2001,"Cumming, Ga.",73,,,,Shreveport,NAHL,Cumming,Georgia,USA
Alaska Anchorage,Potter, Joey,5,Defensemen,So,5-10,185,5/9/2003,"Los Angeles, Calif.",70,,,,Union,ECAC,Los Angeles,California,USA
Alaska Anchorage,Schimek, Will,25,Defensemen,Gr,6-2,210,5/22/2001,"Mendota Heights, Minn.",74,,,,Providence,HEA,Mendota Heights,Minnesota,USA
Alaska Anchorage,Steele, J.P.,12,Defensemen,Fr,6-2,190,10/8/2003,"Franklin, Mich.",74,,,,Maine,NAHL,Franklin,Michigan,USA
Alaska Anchorage,VanDamme, Gunnar,17,Defensemen,So,6-0,190,12/8/2002,"Pittsford, N.Y.",72,,,,Maryland,NAHL,Pittsford,New York,USA
Alaska Anchorage,Warrener, Ethan,2,Defensemen,Fr,6-1,185,5/15/2003,"Calgary, Alb.",73,,,,Trail,BCHL,Calgary,Alberta,Canada
Alaska Anchorage,Anderson, Ben,21,Forwards,So,6-5,209,3/1/2002,"Crystal, Minn.",77,,,,Wisconsin,NAHL,Crystal,Minnesota,USA
Alaska Anchorage,Cole, Conor,9,Forwards,Jr,5-10,183,10/28/2001,"St. John's, Newf.",70,,,,Maryland,NAHL,St. John's,Newfoundland and Labrador,Canada
Alaska Anchorage,Contreras, Dylan,11,Forwards,Fr,5-7,165,5/23/2003,"Yorba Linda, Calif.",67,,,,Kenai,NAHL,Yorba Linda,California,USA
Alaska Anchorage,Edwards, Tanner,9,Forwards,Gr,6-0,170,3/11/2000,"Anchorage, Alaska",72,,,,Minnesota State,CCHA,Anchorage,Alaska,USA
Alaska Anchorage,Gomez, Alex,74,Forwards,Jr,6-4,185,7/18/2001,"Parker, Colo.",76,,,,New Mexico,NAHL,Parker,Colorado,USA
Alaska Anchorage,Helgeson, Maximilion,23,Forwards,Sr,6-1,185,12/5/2000,"Anchorage, Alaska",73,,,,Lindenwood,ACHA,Anchorage,Alaska,USA
Alaska Anchorage,Johnson, Ryan,16,Forwards,Fr,5-10,181,5/5/2003,"Calgary, Alb.",70,,,,New Mexico,NAHL,Calgary,Alberta,Canada
Alaska Anchorage,Johnson, Matt,28,Forwards,Jr,6-1,195,11/25/2001,"Calgary, Alb.",73,,,,Anchorage,NAHL,Calgary,Alberta,Canada
Alaska Anchorage,Kebreau, Dimitry,27,Forwards,Fr,5-10,181,6/16/2003,"Silver Spring, Md.",70,,,,Maryland,NAHL,Silver Spring,Maryland,USA
Alaska Anchorage,Lajoie, Brandon,6,Forwards,Jr,5-11,180,10/18/2001,"Eagle River, Alaska",71,,,,St. Cloud,NAHL,Eagle River,Alaska,USA
Alaska Anchorage,Marritt, Connor,14,Forwards,Jr,6-1,174,3/14/1999,"Kelowna, B.C.",73,,,,Northern Michigan,CCHA,Kelowna,British Columbia,Canada
Alaska Anchorage,McNarland, Karter,43,Forwards,So,5-11,170,2/10/2003,"Saskatoon, Sask.",71,,,,Powell,BCHL,Saskatoon,Saskatchewan,Canada
Alaska Anchorage,Parsons, Adam,20,Forwards,Fr,6-0,170,10/22/2003,"Port Moody, B.C.",72,,,,Trail,BCHL,Port Moody,British Columbia,Canada
Alaska Anchorage,Schachle, Porter,79,Forwards,Sr,6-4,205,11/22/2000,"Wasilla, Alaska",76,,,,Vermont,HEA,Wasilla,Alaska,USA
Alaska Anchorage,Westin, Aiden,22,Forwards,So,6-1,185,2/6/2002,"Anchorage, Alaska",73,,,,Anchorage,NAHL,Anchorage,Alaska,USA
Alaska Anchorage,White, Jarred,86,Forwards,Sr,5-10,195,5/21/1999,"Edmonton, Alb.",70,,,,Western Michigan,NCHC,Edmonton,Alberta,Canada
Alaska Anchorage,Krivtsov, Tyler,30,Goaltenders,Fr,6-2,190,,"Santa Clarita, Calif.",74,,,,Fairbanks,NAHL,Santa Clarita,California,USA
Alaska Anchorage,Marks, Bryant,31,Goaltenders,Fr,6-0,174,3/12/2004,"Wasilla, Alaska",72,,,,Corpus Christi,NAHL,Wasilla,Alaska,USA
Alaska Anchorage,Orosz, Greg,33,Goaltenders,So,6-3,187,8/28/2002,"Gyõr, Hungary",75,,,,Odessa,NAHL,Gyõr,Hungary,Hungary
Clarkson,Brassington, Ty,44,Defensemen,Fr,6-1,185,4/14/2004,"White Rock, B.C.",73,,,,Surrey,BCHL,White Rock,British Columbia,Canada
Clarkson,Lewandowski, Caden,12,Defensemen,Sr,6-4,205,6/2/2000,"Port Huron, Mich.",76,,,,Johnstown,NAHL,Port Huron,Michigan,USA
Clarkson,Rose, Carter,8,Defensemen,So,6-2,195,8/9/2002,"Brasher Falls, N.Y.",74,,,,Green Bay,USHL,Brasher Falls,New York,USA
Clarkson,Sarsland, Tristan,5,Defensemen,Jr,6-1,185,2/25/2004,"Wayzata, Minn.",73,,,,Benilde- St. Margaret’s,,Wayzata,Minnesota,USA
Clarkson,Taylor, Tate,27,Defensemen,Fr,5-11,174,5/3/2004,"Richmond, B.C.",71,,,,Fargo,USHL,Richmond,British Columbia,Canada
Clarkson,Taylor, Trey,4,Defensemen,Jr,6-2,190,2/4/2002,"Richmond, B.C.",74,,,,Youngstown,NAHL,Richmond,British Columbia,Canada
Clarkson,Taylor, Kaelan,3,Defensemen,Gr,6-2,195,1/3/1999,"Oceanside, Calif.",74,,,,Dubuque,USHL,Oceanside,California,USA
Clarkson,Bargholtz, Erik,9,Forwards,Jr,6-1,193,4/12/2001,"Appleton, Wis.",73,,,,Fargo,USHL,Appleton,Wisconsin,USA
Clarkson,Bottrill, Ryan,10,Forwards,Sr,6-1,185,2/4/2002,"Scottsdale, Ariz.",73,,,,Brown,ECAC,Scottsdale,Arizona,USA
Clarkson,Dahm, Garrett,19,Forwards,Sr,6-1,175,6/29/2000,"Belleville, Ill.",73,,,,Mercyhurst,AHA,Belleville,Illinois,USA
Clarkson,Egan, Brady,10,Forwards,Jr,5-10,182,10/9/2001,"Carp, Ont.",70,,,,Pembroke,CCHL,Carp,Ontario,Canada
Clarkson,Fust, Ray,8,Forwards,Sr,6-4,205,10/23/2002,"Bellinzona, SUI",76,,,,Omaha,NCHC,Bellinzona,Switzerland,Switzerland
Clarkson,Grannis, George,21,Forwards,Sr,6-0,195,4/16/2000,"Duluth, Minn.",72,,,,Bismark,NAHL,Duluth,Minnesota,USA
Clarkson,Mangan, Jared,20,Forwards,Fr,5-10,0,,"Charleston, S.C.",70,,,,Lincoln,USHL,Charleston,South Carolina,USA
Clarkson,Martino, Ayrton,15,Forwards,Sr,5-11,186,9/28/2002,"Toronto, Ont.",71,2021,DAL,3,Omaha,USHL,Toronto,Ontario,Canada
Clarkson,Moberg, Oliver,23,Forwards,So,6-3,210,2/23/2003,"Bromma, Sweden",75,,,,Dubuque,USHL,Bromma,Sweden,Sweden
Clarkson,O'Donnell, Shawn,23,Forwards,So,5-11,180,6/21/2003,"Pittsburgh, Pa.",71,,,,Mass.-Lowell,HEA,Pittsburgh,Pennsylvania,USA
Clarkson,Pakulak, Luke,29,Forwards,Fr,6-4,205,7/30/2003,"Surrey, B.C.",76,,,,Vernon,BCHL,Surrey,British Columbia,Canada
Clarkson,Richardson, Ryan,26,Forwards,Sr,6-1,193,4/9/2001,"Stittsville, Ont.",73,,,,Fargo,USHL,Stittsville,Ontario,Canada
Clarkson,Rickwood, Ellis,19,Forwards,Jr,6-2,200,7/2/2002,"Brantford, Ont.",74,,,,Victoria,BCHL,Brantford,Ontario,Canada
Clarkson,Sigurdson, Talon,14,Forwards,So,6-1,180,1/11/2002,"Sartell, Minn.",73,,,,Des Moines,USHL,Sartell,Minnesota,USA
Clarkson,Sukovic, Luka,11,Forwards,Fr,6-3,201,11/6/2003,"Lincolnshire, Ill.",75,,,,Bonnyville,AJHL,Lincolnshire,Illinois,USA
Clarkson,Taylor, Ryan,28,Forwards,Jr,6-3,210,3/9/2001,"St. Louis, Mo.",75,,,,Bismarck,NAHL,St. Louis,Missouri,USA
Clarkson,Brännman, Marcus,33,Goaltenders,Jr,6-0,172,4/6/2003,"Bromma, Sweden",72,,,,Providence,HEA,Bromma,Sweden,Sweden
Clarkson,Langenegger, Ethan,1,Goaltenders,Gr,6-0,187,9/10/2000,"Kamloops, B.C.",72,,,,Lake Superior,CCHA,Kamloops,British Columbia,Canada
Clarkson,Parker, Brady,34,Goaltenders,Sr,5-10,180,7/10/2000,"Scottsdale, Ariz.",70,,,,Okotoks,AJHL,Scottsdale,Arizona,USA
St Lawrence,Bandu, Isack,24,Defensemen,Sr,6-2,194,5/3/2001,"Notre-Dame-de-l'Île-Perrot, Que.",74,,,,Northern Michigan,CCHA,Notre-Dame-de-l'Île-Perrot,Quebec,Canada
St Lawrence,Burgin, Drake,16,Defensemen,Sr,5-11,180,10/22/2000,"Winnipeg, Man.",71,,,,Cranbrook,BCHL,Winnipeg,Manitoba,Canada
St Lawrence,Chapleau, Philippe,9,Defensemen,Sr,5-8,170,7/6/2000,"Longueuil, Que.",68,,,,Penticton,BCHL,Longueuil,Quebec,Canada
St Lawrence,Hall, Sam,7,Defensemen,Fr,6-2,185,,"Oldwick, N.J.",74,,,,Okotoks,BCHL,Oldwick,New Jersey,USA
St Lawrence,Lammens, Jake,26,Defensemen,So,6-1,185,10/3/2002,"Norwalk, Conn.",73,,,,Salmon Arm,BCHL,Norwalk,Connecticut,USA
St Lawrence,Mitchell, Evan,15,Defensemen,So,5-11,185,2/13/2002,"Kanata, Ont.",71,,,,Blackfalds,AJHL,Kanata,Ontario,Canada
St Lawrence,Olenginski, Jan,23,Defensemen,So,5-9,165,3/23/2003,"Philadelphia, Pa.",69,,,,Madison,USHL,Philadelphia,Pennsylvania,USA
St Lawrence,Orloff, Evan,3,Defensemen,Fr,6-3,195,3/9/2003,"Kensington, Md.",75,,,,Maine,NAHL,Kensington,Maryland,USA
St Lawrence,Waite, Mason,4,Defensemen,Sr,6-1,200,4/4/2000,"Winnipeg, Man.",73,,,,Prince George,BCHL,Winnipeg,Manitoba,Canada
St Lawrence,Arquiett, Will,11,Forwards,Sr,5-8,170,6/25/2000,"Brasher Falls, N.Y.",68,,,,Aberdeen,NAHL,Brasher Falls,New York,USA
St Lawrence,Bell, Spencer,24,Forwards,Fr,6-0,190,10/4/2003,"Warman, Sask.",72,,,,Humboldt,SJHL,Warman,Saskatchewan,Canada
St Lawrence,Beneteau, Nicholas,29,Forwards,Fr,6-3,190,9/12/2003,"Windsor, Ont.",75,,,,Alberni Valley,BCHL,Windsor,Ontario,Canada
St Lawrence,Bernadet, Jacob,19,Forwards,Fr,5-10,170,9/12/2003,"South Burlington, Vt.",70,,,,Maine,NAHL,South Burlington,Vermont,USA
St Lawrence,Connors, Reilly,13,Forwards,Gr,6-1,200,3/17/2000,"Madison, Conn.",73,,,,Yale,ECAC,Madison,Connecticut,USA
St Lawrence,Cristall, Tyler,18,Forwards,Jr,5-9,170,5/13/2002,"North Vancouver, B.C.",69,,,,West Kelowna ,BCHL,North Vancouver,British Columbia,Canada
St Lawrence,Gavars, Felikss,25,Forwards,Jr,5-11,184,5/15/2002,"Riga, Latvia",71,,,,Fargo ,USHL,Riga,Latvia,Latvia
St Lawrence,Lapointe, Greg,12,Forwards,Sr,5-9,175,1/1/2001,"Granby, Que.",69,,,,Coquitlam,BCHL,Granby,Quebec,Canada
St Lawrence,Lasak, Jan,34,Forwards,Jr,6-1,200,8/11/2002,"Banska Stiavnica, Slovakia",73,,,,Janesville,NAHL,Banska Stiavnica,Slovakia,Slovakia
St Lawrence,MacLeod, Oak,8,Forwards,Sr,5-10,185,4/4/2002,"Caledonia, Ont.",70,,,,Jersey,USPHL,Caledonia,Ontario,Canada
St Lawrence,Mazura, Tomáš,10,Forwards,Sr,6-4,200,9/23/2000,"Pardubice, Czech Republic",76,2019,EDM,6,Providence,,Pardubice,Czech Republic,Czech Republic
St Lawrence,Naaykens, Ty,22,Forwards,Sr,6-1,190,1/27/2001,"Winnipeg, Man.",73,,,,Fairbanks,NAHL,Winnipeg,Manitoba,Canada
St Lawrence,Thoreson, Gunnar,29,Forwards,So,5-10,185,3/19/2002,"Andover, Minn.",70,,,,Minnesota,NAHL,Andover,Minnesota,USA
St Lawrence,Tremblay, Isaac,27,Forwards,Fr,6-1,175,9/24/2004,"Granby, Que.",73,,,,Vernon,BCHL,Granby,Quebec,Canada
St Lawrence,Westling, Gabe,17,Forwards,Fr,6-4,203,10/18/2003,"Mora, Sweden",76,,,,Nanaimo,BCHL,Mora,Sweden,Sweden
St Lawrence,Basse, Dominic,31,Goaltenders,Gr,6-6,179,4/22/2001,"Alexandria, Va.",78,2019,CHI,6,St. Cloud State,NCHC,Alexandria,Virginia,USA
St Lawrence,Kucenski, Mason,32,Goaltenders,So,6-3,175,4/8/2002,"Gill, Mass.",75,,,,Madison,USHL,Gill,Massachusetts,USA
St Lawrence,Smith, Cameron,1,Goaltenders,So,6-2,175,1/21/2002,"Westchester, N.Y.",74,,,,PAL,NCDC,Westchester,New York,USA
St Lawrence,Wieneke, Jack,33,Goaltenders,Fr,6-1,180,3/8/2003,"Plymouth, Minn.",73,,,,Lone Star,NAHL,Plymouth,Minnesota,USA
Mercyhurst,Beaune, Jake,3,Defensemen,Sr,6-3,195,6/13/2000,"Livonia, Mich.",75,,,,Lincoln,USHL,Livonia,Michigan,USA
Mercyhurst,DesRochers, Tyler,7,Defensemen,So,6-0,185,4/2/2003,"Howell, N.J.",72,,,,Johnstown,NAHL,Howell,New Jersey,USA
Mercyhurst,Geregach, Dustin,12,Defensemen,Sr,6-0,181,11/14/2001,"McKees Rocks, Pa.",72,,,,Johnstown,NAHL,McKees Rocks,Pennsylvania,USA
Mercyhurst,Muir, Kaden,20,Defensemen,Fr,6-2,190,5/9/2004,"Manchester, N.H.",74,,,,Austin,NAHL,Manchester,New Hampshire,USA
Mercyhurst,Nasca, Tyler,28,Defensemen,Jr,5-10,165,1/9/2001,"Wheatfield, N.Y.",70,,,,Lone Star,NAHL,Wheatfield,New York,USA
Mercyhurst,Picozzi, Mateo,2,Defensemen,Fr,6-0,194,4/29/2003,"Morristown, N.J.",72,,,,Omaha,USHL,Morristown,New Jersey,USA
Mercyhurst,Sambrook, Trent,6,Defensemen,So,6-0,165,1/3/2002,"Winnipeg, Man.",72,,,,Winkler,MJHL,Winnipeg,Manitoba,Canada
Mercyhurst,Sych, Jaryd,4,Defensemen,So,6-2,194,2/10/2003,"Airdrie, Alb.",74,,,,Notre Dame,SJHL,Airdrie,Alberta,Canada
Mercyhurst,Agriogianis, Steven,10,Forwards,Gr,5-9,165,1/7/1999,"East Hanover, N.J.",69,,,,Northeastern,HEA,East Hanover,New Jersey,USA
Mercyhurst,Bannister, Tommy,15,Forwards,Jr,5-9,180,9/5/2001,"Clayton, N.Y.",69,,,,New Jersey,NAHL,Clayton,New York,USA
Mercyhurst,Bartecko, Dominik,27,Forwards,Fr,5-9,170,12/9/2003,"Praha, Czech Republic",69,,,,New Jersey,NAHL,Praha,Czech Republic,Czech Republic
Mercyhurst,Brooks, Barrett,11,Forwards,Jr,5-8,170,12/19/2001,"Stevens Point, Wis.",68,,,,Madison,USHL,Stevens Point,Wisconsin,USA
Mercyhurst,Burns, Mickey,21,Forwards,Gr,5-9,175,4/3/2000,"Wayne, N.J.",69,,,,Vermont,HEA,Wayne,New Jersey,USA
Mercyhurst,Coughlin, Ryan,16,Forwards,Jr,6-0,180,2/9/2001,"Rochester, N.Y.",72,,,,New Jersey,NAHL,Rochester,New York,USA
Mercyhurst,Disipio, Matteo,24,Forwards,Fr,5-11,161,7/26/2003,"Nepean, Ont.",71,,,,Rochester,NAHL,Nepean,Ontario,Canada
Mercyhurst,Fitzgerald, Riley,19,Forwards,Fr,5-9,161,6/2/2003,"Wilmington, Mass.",69,,,,New Jersey,NAHL,Wilmington,Massachusetts,USA
Mercyhurst,Fry, Davis,18,Forwards,So,6-4,194,8/4/2003,"Regina, Sask.",76,,,,Steinbach,MJHL,Regina,Saskatchewan,Canada
Mercyhurst,Head, Kyler,22,Forwards,Sr,6-4,210,7/13/1999,"Malone, N.Y.",76,,,,New Jersey,NAHL,Malone,New York,USA
Mercyhurst,James, Sean,9,Forwards,So,6-0,161,9/10/2002,"Almonte, Ont.",72,,,,Smith's Falls,CCHL,Almonte,Ontario,Canada
Mercyhurst,Kocsis, Christian,29,Forwards,Fr,5-10,170,6/9/2004,"Middletown, N.J.",70,,,,Omaha,USHL,Middletown,New Jersey,USA
Mercyhurst,Lamb, Brendan,8,Forwards,Fr,5-10,0,5/14/2004,"Battle Creek, Mich.",70,,,,Madison,USHL,Battle Creek,Michigan,USA
Mercyhurst,Margel, Will,39,Forwards,Sr,5-9,165,3/16/2001,"Potomac, Md.",69,,,,Johnstown,NAHL,Potomac,Maryland,USA
Mercyhurst,Pelc, Connor,37,Forwards,So,6-2,200,4/28/2003,"Buffalo, N.Y.",74,,,,Sioux Falls,USHL,Buffalo,New York,USA
Mercyhurst,Ricotta, Cameron,23,Forwards,So,5-8,170,5/17/2002,"Cheektowaga, N.Y.",68,,,,Fairbanks,NAHL,Cheektowaga,New York,USA
Mercyhurst,Skalos, Boris,14,Forwards,So,5-11,175,1/16/2003,"Clifton, N.J.",71,,,,Fargo,USHL,Clifton,New Jersey,USA
Mercyhurst,Smith, Spencer,26,Forwards,So,5-8,174,5/20/2002,"St. Catharines, Ont.",68,,,,Minnesota,NAHL,St. Catharines,Ontario,Canada
Mercyhurst,Bucheler, Simon,44,Goaltenders,So,6-2,185,3/29/2002,"St-Laurent, Que.",74,,,,Shreveport,NAHL,St-Laurent,Quebec,Canada
Mercyhurst,Chambre, Michael,1,Goaltenders,Fr,,0,,"Fort Myers, Fla.",0,,,,Sioux Falls,USHL,Fort Myers,Florida,USA
Mercyhurst,Lenz, Matt,1,Goaltenders,Sr,5-11,170,6/2/1999,"Calgary, Alb.",71,,,,Steinbach,MJHL,Calgary,Alberta,Canada
Mercyhurst,McPhail, Carter,33,Goaltenders,Gr,5-11,179,12/4/1998,"Fenton, Mich.",71,,,,Miami,NCHC,Fenton,Michigan,USA
Maine,Antonacci, Luke,3,Defensemen,Jr,5-9,170,11/26/2002,"Princeton, N.J.",69,,,,Sioux City,USHL,Princeton,New Jersey,USA
Maine,Arnott, Grayson,23,Defensemen,Jr,5-9,155,6/14/2001,"Toronto, Ont.",69,,,,Penticton,BCHL,Toronto,Ontario,Canada
Maine,Breazeale, David,37,Defensemen,Sr,6-4,205,4/22/2000,"Jenison, Mich.",76,,,,Shreveport,NAHL,Jenison,Michigan,USA
Maine,Chabrier, Brandon,15,Defensemen,Jr,6-0,180,7/19/2002,"Bayville, N.Y.",72,,,,Madison ,USHL,Bayville,New York,USA
Maine,Dalton, John,2,Defensemen,So,6-0,175,7/22/2003,"River Forest, Ill.",72,,,,New Mexico,NAHL,River Forest,Illinois,USA
Maine,Djurasevic, Frank,44,Defensemen,Jr,6-2,198,3/9/2002,"New Rochelle, N.Y.",74,,,,Merrimack,HEA,New Rochelle,New York,USA
Maine,Holt, Brandon,4,Defensemen,Jr,5-11,180,4/30/2001,"Grand Forks, N.D.",71,,,,New Mexico,NAHL,Grand Forks,North Dakota,USA
Maine,Lesakowski, Liam,6,Defensemen,So,6-5,220,12/12/2003,"Buffalo, N.Y.",77,,,,Cedar Rapids,USHL,Buffalo,New York,USA
Maine,Morse, Brian,7,Defensemen,Fr,6-1,174,2/6/2003,"Fresno, Calif.",73,,,,Chilliwack,BCHL,Fresno,California,USA
Maine,Nobes, Bodie,34,Defensemen,So,5-10,190,7/18/2003,"Kitchener, Ont.",70,,,,Green Bay,USHL,Kitchener,Ontario,Canada
Maine,Breen, Lynden,27,Forwards,Gr,5-9,175,5/31/2001,"Grand Bay-Westfield, N.B.",69,,,,Fargo,USHL,Grand Bay-Westfield,New Brunswick,Canada
Maine,Calafiore, Anthony,28,Forwards,So,5-8,170,4/6/2002,"Staten Island, N.Y.",68,,,,New Jersey,NAHL,Staten Island,New York,USA
Maine,Carney, Aidan,16,Forwards,Jr,6-4,210,9/8/2001,"Paradise Valley, Ariz.",76,,,,Amarillo,NAHL,Paradise Valley,Arizona,USA
Maine,Fowler, Owen,12,Forwards,Sr,5-10,190,6/4/2002,"Tewksbury, Mass.",70,,,,Mass.-Lowell,HEA,Tewksbury,Massachusetts,USA
Maine,Freel, Thomas,26,Forwards,Jr,5-11,190,6/26/2001,"Aberdeen, Great Britain",71,,,,Ottawa,CCHL,Aberdeen,United Kingdom,Great Britain
Maine,Komarov, Oskar,38,Forwards,Fr,6-0,188,10/6/2003,"Uusikaarlepyy, Finland",72,,,,Langley,BCHL,Uusikaarlepyy,Finland,Finland
Maine,Makar, Taylor,18,Forwards,Sr,6-3,190,3/13/2001,"Calgary, Alb.",75,2021,COL,7,Massachusetts,HEA,Calgary,Alberta,Canada
Maine,Mitton, Ross,17,Forwards,Gr,5-10,190,7/5/2000,"Copiague Harbor, N.Y.",70,,,,Colgate,ECAC,Copiague Harbor,New York,USA
Maine,Nadeau, Josh,20,Forwards,So,5-8,165,10/22/2003,"St-François-de-Madawaska, NB",68,,,,Penticton,BCHL,St-François-de-Madawaska,New Brunswick,Canada
Maine,Niemo, Nicholas,25,Forwards,Sr,5-11,180,3/28/2001,"Middlebury, Vt.",71,,,,Bentley,AHA,Middlebury,Vermont,USA
